athlete_id,firstname,lastname,country,birthday,gender,paraclimbing_sport_class,height,speed_personal_best_score,speed_personal_best_date,speed_personal_best_round
11325,Kar Hwai Easther,CHUNG,MAS,,female,,,,,
11326,Rusha,PRADHAN,NEP,,female,,,,,
11327,Lu Chin,CHANG,TPE,,female,,,,,
11328,Maria Nadine,GUMAFELIX,PHI,,female,,,,,
11329,Viktoriya,KAZACHONOK,KAZ,,female,,,,,
11330,Sohyun,YOON,KOR,,female,,,,,
11331,Putri Perdana,IDA,INA,,female,,,,,
11332,Cahaya,NUR QIRYNNA,SGP,,female,,,,,
11333,Ramlan,ABDUL RAHMAN,SGP,,male,,,,,
11334,Kuo-sheng,LIAO,TPE,,male,,,,,
11335,Chieh Liang,MA,TPE,,male,,,,,
11336,Arjun Irawan,JULIUS,INA,,male,,,,,
11337,Pamumade,JASMICO,INA,,male,,,,,
11338,Santosh,PANDEY,NEP,,male,,,,,
11339,Wongsathon,SAELAO,THA,,male,,,,,
11340,Angel Rossy,YOHANES,INA,,male,,,,,
11341,Yi,FAN,CHN,,male,,,,,
11342,Sadra,TORKAMAN,IRI,,male,,,,,
11343,Jia Shen,NG,MAS,,male,,,,,
11344,Wei Ming Derik,NG,MAS,,male,,,,,
11345,Justin,YANG FENG CAN,SGP,,male,,,,,
11346,Jiin Soon,WONG,MAS,,male,,,,,
11347,Muhammad Emier Daniel,NOR IZWAN,MAS,,male,,,,,
11348,Taeyeong,KIM,KOR,,male,,,,,
11349,Mohd Idzham,ZALI,MAS,,male,,,,,
11350,Leonardo,GO,PHI,,male,,,,,
11351,Raja Muhammad Shaheir,RAJA AHMAD SHAH,MAS,,male,,,,,
11352,Eldon,YEO JOON SIONG,SGP,,male,,,,,
11353,Hafiy Nazhan Dedi,SYARIPUDDIN,MAS,,male,,,,,
11354,Jun Yin,LIM,MAS,,male,,,,,
11355,Zihan,HUANG,CHN,2001-07-03,female,,,,,
11356,Arundhati Prashant,JADHAV,IND,,female,,,,,
11357,Desak,MADE RITA KUSUMA DEWI,INA,2001-01-24,female,,164,6.36,2023-10-03,Final
11358,Momoka,MIYAJIMA,JPN,2004-02-26,female,,145,,,
11359,Jingyu,LI,CHN,,female,,,,,
11360,Heeju,NOH,KOR,2004-11-20,female,,165,7.98,2024-05-17,Qualification
11361,Eilin,TAN,SGP,2003-01-02,female,,,9.12,2024-10-04,Qualification
11362,Sujeong,OH,KOR,,female,,,,,
11363,Shuonan,YU,CHN,,female,,,,,
11364,Narda Mutia,AMANDA,INA,2003-10-09,female,,,6.8,2024-05-19,Final
11365,Nalat,DISYABUT,THA,2004-02-23,female,,,12.28,2019-08-31,Qualification
11366,Napat,DISYABUT,THA,2004-02-23,female,,,11.47,2019-08-31,Qualification
11367,Fatemeh,POUR BAHRI RAH PEYMA,IRI,,female,,,,,
11368,Yun-ya,HUANG,TPE,,female,,,,,
11369,Koh,JEANETTE FRANCIS,SGP,,female,,,,,
11370,Naomi Carol,SCHROEDER ,HKG,,female,,,,,
11371,Ling Shyen,SHERMYN TAN,SGP,,female,,,,,
11372,Sukma,LINTANG CAHYANI,INA,2004-09-19,female,,158,8.93,2021-07-01,Qualification
11373,Anisha,VERMA,IND,2004-05-03,female,,,9.49,2024-07-19,Qualification
11374,Sohha Ninad Diwan,DIWAN,IND,,female,,,,,
11375,Xiaoyu,LI,CHN,,female,,,,,
11376,Lirong,YAN,CHN,,female,,,8.45,2019-10-20,Final
11377,Yejin,JUNG,KOR,2004-06-16,female,,166,10.19,2022-08-26,Final
11378,Huiju,YANG,CHN,,female,,,,,
11379,Nitchanan,PHOOSIRI,THA,,female,,,,,
11380,Chen Zengyi,ASHLEY TAN,SGP,,female,,,,,
11381,Ryo,OMASA,JPN,2002-06-26,male,,167,4.97,2024-07-13,Final
11382,Yongchen,CHEN,CHN,2002-04-01,male,,,,,
11383,Haochen,LIU,CHN,,male,,,,,
11384,Owen Parhorasan Siburian,MICHAEL,INA,,male,,,,,
11385,Iwan Putra,I PUTU,INA,2002-01-25,male,,,6.9,2019-08-31,Qualification
11386,Natthachai,MEKCHAI,THA,,male,,,,,
11387,Yahao,LIU,CHN,,male,,,,,
11388,Sai Yuen Sean,CHAW,MAS,,male,,,,,
11389,Zhen Yuen Darrius,TAN,MAS,,male,,,,,
11390,Satone,YOSHIDA,JPN,2004-05-22,male,,168,,,
11391,Guoqing,NI,CHN,2004-05-28,male,,,,,
11393,Jeonghoe,KIM,KOR,2003-11-27,male,,,,,
11394,Seyedreza,TAGHIPOUR,IRI,,male,,,,,
11395,Jianguo,LONG,CHN,2003-03-22,male,,,4.93,2024-07-17,Final
11396,Moch,RIZKY SAMUDRA DEWANTARA,INA,2001-09-10,male,,,6.93,2022-09-24,Qualification
11397,Tzu-yu,CHOU,TPE,2003-02-14,male,,,,,
11398,Jiajie,ZHANG,CHN,,male,,,,,
11399,Cheng-hsiu,TSAI,TPE,,male,,,,,
11400,Man-hei,CHUNG,HKG,2004-04-22,male,,,7.44,2022-07-08,Qualification
11401,Rudrangsho,DEY,IND,,male,,,,,
11402,Tsz-kiu,LAU,HKG,2004-08-22,male,,,12.17,2022-06-30,Qualification
11403,Bhumsit,MEKCHAI,THA,,male,,,,,
11404,Naufal Firgian,MUHAMAD,INA,,male,,,,,
11405,Jiahao,FU,CHN,2000-08-28,male,,,,,
11406,Seto,SETO,INA,2000-11-03,male,,,6.04,2019-08-31,Final
11408,Ruihong,YAN,CHN,,male,,,,,
11409,Liang,ZHANG,CHN,2003-02-17,male,,,5.0,2024-06-21,Qualification
11410,Firdan Ardhika,MUHAMMAD,INA,,male,,,,,
11411,Yebin,LUO,CHN,,male,,,,,
11412,Daniil,BUTENIN,KAZ,,male,,,,,
11413,Goh,JUN YONG,SGP,,male,,,,,
11414,Long,CAO,CHN,2000-05-18,male,,,5.08,2024-04-12,Qualification
11415,Rahmad,ADI MULYONO,INA,2000-10-31,male,,,4.97,2023-07-08,Final
11416,Cheng-yueh,HSIAO,TPE,,male,,,,,
11417,Levin,TIU,SGP,,male,,,,,
11418,Ajina,CARAMPEL,PHI,,female,,,,,
11419,Ho-chun,WONG,HKG,,male,,,,,
11420,Ignacia,MELLADO QUINTEROS,CHI,2002-10-04,female,,160,19.86,2021-12-05,Final
11421,Lauren,BERRY,USA,,female,,,,,
11422,Josefina,MESA BARRIENTOS,CHI,2002-08-17,female,,,,,
11423,Gabriela Andrea,SANDOVAL SEPÚLVEDA,CHI,,female,,,,,
11424,Noelia,VENET GALLEGOS,PER,1994-05-04,female,,,,,
11425,Milena,TABOADA,ECU,,female,,,,,
11426,Sergio,NEVAREZ,ECU,,male,,,,,
11427,Fernando,MORALES,GUA,,male,,,,,
11428,Jimmy Edison,HUAYANAY,PER,,male,,,,,
11429,Mateo,PACHECO,ECU,,male,,,,,
11430,Jasson,MEZA,ECU,,male,,,,,
11431,Sophie,FRANOUX,New Caledonia,,female,,,,,
11432,Ingrid,CHANTREUX ,New Caledonia,,female,,,,,
11433,Elise,POILVE,New Caledonia,,female,,,,,
11434,Margaux,RITTER,New Caledonia,,female,,,,,
11435,Lily,POIRCUITTE,New Caledonia,,female,,,,,
11436,Laura,CALVEZ ,New Caledonia,,female,,,,,
11437,Nicolas,DE  CAMBIÈRE ,New Caledonia,,male,,,,,
11438,Alexandre,KERVADEC ,New Caledonia,,male,,,,,
11439,Thomas,PERSAN,New Caledonia,,male,,,,,
11440,Maxime,PICHERIT,New Caledonia,,male,,,,,
11441,Vincent,ROUSELLE,New Caledonia,,male,,,,,
11442,Jonatan,LEBRAT,New Caledonia,,male,,,,,
11443,Sophea,PHAN,CAM,,female,,,,,
11444,Yanfai,HUY ,CAM,2004-08-24,male,,169,,,
11445,Seyha,SOR,CAM,,male,,,,,
11450,Mich Danielle,PINILI,PHI,1996-05-30,male,,,,,
11451,Salsabila,SALSABILA,INA,,female,,,11.32,2019-05-05,Qualification
11452,Tommi,HAAPALA,FIN,,male,,,,,
11453,Ionut-cosmin,ATOMEI,ROU,,male,,,,,
11454,Ode Rifaldi,RIDJAYA,INA,,male,,,7.26,2019-05-05,Qualification
11455,Elena,VERETENNIKOVA,BLR,,female,,,,,
11456,Ashley,FISHER,USA,2002-09-08,female,,,10.33,2019-04-14,Qualification
11457,Dzmitry,NIKANORAU,BLR,1997-07-16,male,,178,,,
11458,Jules,KLUWER,NED,2001-06-21,male,,,8.62,2019-04-14,Qualification
11459,Anna,DAVEY,AUS,1988-09-25,female,,164,,,
11460,Jinbao,LONG,CHN,2000-11-08,male,,,5.03,2023-08-10,Final
11461,Shuo,XU,CHN,,male,,,6.62,2019-05-05,Qualification
11462,Oriane,BERTONE,FRA,2005-03-10,female,,164,,,
11463,Eva,PUHAR,SLO,2004-07-16,female,,,13.07,2019-08-31,Qualification
11464,Aleksandra,TOTKOVA,BUL,2005-01-29,female,,162,12.26,2019-08-31,Qualification
11465,Louna,DESHAYES,FRA,2005-01-25,female,,,,,
11466,Alessia,MABBONI,ITA,2005-03-30,female,,152,9.97,2019-08-31,Qualification
11467,Marilu,SOMMER,SUI,2005-03-12,female,,,13.06,2019-08-31,Qualification
11468,Erin,MCNEICE,GBR,2004-04-06,female,,160,,,
11469,Gal·la,PÉREZ PETANAS,ESP,2005-10-22,female,,,,,
11470,Charlotte,WEYNANTS,BEL,,female,,,,,
11471,Haizea,OSES SÁIZ,ESP,2004-09-25,female,,,,,
11472,Beatriz,ANACLETO,POR,,female,,,,,
11473,Madalena,CASANOVA,POR,,female,,,,,
11474,M.a Francisca,GASPAR,POR,2004-04-26,female,,,,,
11475,Francisca,GONÇALVES,POR,,female,,,,,
11476,Beatriz,PIMENTEL,POR,2004-05-02,female,,,,,
11477,Filipa,SILVA,POR,,female,,,,,
11478,Laura,TIZON,FRA,,female,,,,,
11479,Regine,STORÅ,NOR,2001-12-05,female,,,,,
11480,Thea,CAMERON,GBR,2000-08-21,female,,,,,
11481,Johannes,EGGER,ITA,2002-09-06,male,,179,,,
11482,Liam,TRICOIRE,FRA,,male,,,,,
11483,Aitor,MARTÍNEZ ADRADOS,ESP,,male,,,,,
11484,Sindre Aarø,MAULAND,NOR,,male,,,,,
11485,Afonso,MENDES,POR,2003-01-15,male,,,,,
11486,João Pedro,ALMEIDA,POR,2003-04-24,male,,,,,
11487,Lars,MATRE,NOR,2003-09-17,male,,,,,
11488,Pedro,MOITA,POR,2003-05-02,male,,,,,
11489,Amaury,CABEZAS,FRA,2004-02-25,male,,168,,,
11490,Toby,ROBERTS,GBR,2005-03-15,male,,177,10.81,2019-08-31,Qualification
11491,Louis,FECHOZ,FRA,,male,,,,,
11492,Joanes,ESPARTA FRADE,ESP,,male,,,15.75,2019-08-31,Qualification
11493,Hugo,COSANO GARCÍA,ESP,2004-03-04,male,,,11.04,2019-08-31,Qualification
11494,Alessandro,MELE,ITA,2005-05-09,male,,167,,,
11495,Matteo,MAROBIN,FRA,,male,,,,,
11496,Jaka,JAKI,SLO,2005-01-09,male,,,13.96,2019-08-31,Qualification
11497,Maksym,VNUKOV,UKR,2005-04-21,male,,,,,
11498,Aimar,USON POBES,ESP,2004-10-19,male,,,,,
11499,Agostino,BEARZI,ITA,2004-09-25,male,,,,,
11500,Slav,KIROV,BUL,2005-08-15,male,,,8.62,2019-08-31,Qualification
11501,Yan,JAKOB,SUI,2004-09-12,male,,172,,,
11502,Jack,MACDOUGALL,GBR,2005-09-11,male,,178,,,
11503,Anselmo,BAZZANI,ITA,2004-11-26,male,,,,,
11504,Davide,ZANE,ITA,2005-09-03,male,,,,,
11505,Jitse,REMES,BEL,2005-03-28,male,,,,,
11506,Nathan,ROUSSELLE,BEL,2004-09-09,male,,,,,
11507,David,ZUQUETE,POR,2004-04-28,male,,,,,
11508,Gustavo,CUNHA,POR,2004-11-08,male,,,,,
11509,Trym Skuggen,LANDMARK,NOR,2005-07-21,male,,,,,
11510,Alexandre,LOPES,POR,2004-01-05,male,,,,,
11511,Vasco,AVELAR,POR,2005-04-18,male,,,,,
11512,Miguel,PEDROSA,POR,,male,,,,,
11513,Simone,MABBONI,ITA,2001-06-01,male,,,,,
11514,Diogo,PIRES,POR,,male,,,,,
11515,Paul,CHEVAL,FRA,,male,,,7.02,2019-08-31,Qualification
11516,Raoul,WALTENSPÜHL,SUI,1993-04-20,male,,,,,
11517,Grace,CROWLEY,AUS,2003-06-13,female,,,8.63,2024-06-21,Qualification
11518,Frederik,VIBERG CHRISTIANSEN,DEN,2001-10-19,male,,,9.58,2021-05-28,Qualification
11519,Yasmin,HERRERA,GUA,,female,,,,,
11520,Keit,NURGA,EST,1997-07-11,male,,168,,,
11521,Lurdes,GADALA-MARIA,GUA,,female,,,,,
11522,Markus,MUINONEN,FIN,,male,,,,,
11523,Shifra,BEN AVRAHAM,ISR,,female,,,,,
11524,Aya,SUGAWARA,JPN,,female,,,,,
11525,Elias,ARRIAGADA KRÜGER,GER,2000-10-20,male,,169,,,
11526,Rachelle,DE CHARMOY,RSA,1987-07-14,female,,,15.07,2019-08-21,Qualification
11527,Soya,SHIMADA,JPN,,male,,,,,
11528,Sarunas,OBERAUSKAS,LTU,,male,,,,,
11529,Vlad,CRISTIAN,ROU,,male,,,,,
11530,Vladislav,BUDNIK,RUS,1994-02-27,male,,,,,
11531,David,ZAVACKY,SVK,,male,,,,,
11533,Victor,SEBROS,GRE,1995-10-17,male,,180,,,
11534,Theofanis-ermis,THEOCHAROPOULOS,GRE,2000-09-17,male,,175,9.43,2019-08-31,Qualification
11535,Mathieu,TERNANT,FRA,1996-01-01,male,,178,,,
11536,Mathias,SEILER,SUI,,male,,,,,
11537,Igor,DEPOORTER,BEL,,male,,,,,
11538,Tomislav,ŠPROH,CRO,,male,,,,,
11540,Candice,POULLAIN,FRA,,female,,,,,
11541,Adela,BAJEROVA,CZE,2003-06-12,female,,,,,
11542,Lea,BÜSGEN,GER,,female,,,,,
11543,Petra,ČULIĆ,CRO,,female,,,,,
11544,Eszter Evelin,FORGÁCS ,HUN,,female,,,,,
11545,Lena,SCHRITTWIESER,AUT,2005-05-13,female,,,11.07,2019-08-31,Qualification
11546,Sara,COPAR,SLO,2005-04-11,female,,168,9.91,2019-08-31,Final
11547,Hana,HUMERCA,SLO,2004-10-06,female,,,,,
11548,Marie,SCHÖPFER,AUT,2005-10-12,female,,,,,
11549,Daria,NAWOJ,POL,2004-12-13,female,,,9.93,2024-09-10,Qualification
11550,Martina,DUSANKOVA,CZE,2005-10-24,female,,,,,
11551,Gwen,MORGAN,GBR,2005-01-02,female,,,,,
11552,Anja,SANTINI MIKULIĆ,CRO,2005-03-20,female,,,,,
11553,Emilia,MERZ,GER,2005-09-19,female,,,,,
11554,Karolina,GENDOVA,CZE,2005-08-17,female,,,,,
11555,Magdalena,KOMPEIN,AUT,2005-07-17,female,,,,,
11556,Lana,BAKIĆ,CRO,2005-09-28,female,,,12.41,2019-08-31,Qualification
11557,Milica,MARJANOVIC,SRB,2005-03-28,female,,,,,
11558,Ella,KERRY,HUN,2004-05-23,female,,,,,
11559,Giulia,DI TOMMASO,ITA,,female,,,,,
11560,Anna Ludmila,HRBACOVA,CZE,,female,,,,,
11561,Hannah,KERR,GBR,2005-02-15,female,,,,,
11562,Dorota,BULANDOVA,SVK,,female,,,,,
11563,Anna,BAKURECZ,HUN,,female,,,,,
11564,Ite,LEMIÈRE,BEL,,female,,,,,
11565,Sofia,DURKOVA,SVK,2005-06-05,female,,,13.59,2019-08-31,Qualification
11566,Marjolein,VANSTRAELEN,BEL,,female,,,,,
11567,Noe Nina,PERGAMENTZEV,ISR,,female,,,,,
11568,Katerina,MACHARACKOVA,CZE,,female,,,,,
11569,Tim,WÜRTHNER,GER,2002-06-09,male,,,,,
11570,Máté András,VISZLAI,HUN,,male,,,,,
11571,Adam,ADAMOVSKY,CZE,2005-05-19,male,,,,,
11572,Illia,BAKHMET-SMOLENSKYI,UKR,2005-02-07,male,,,,,
11573,Tim,KOROSEC,SLO,2005-07-23,male,,,,,
11574,Robin,KIRCHMAIR,AUT,2004-03-08,male,,,,,
11575,Florian,SCHWEIGER,GER,2005-12-05,male,,,,,
11576,Luca,BOLDRINI,ITA,2005-08-14,male,,,,,
11577,Zak,BROWN,GBR,,male,,,,,
11578,Alfie,DUCKWORTH,GBR,,male,,,,,
11579,Mikuláš,PETRIK,CZE,,male,,,,,
11580,Julian,WIMMER,AUT,2005-05-14,male,,,,,
11581,Konstanty,SOBANSKI,POL,2004-06-25,male,,,,,
11582,Piotr,NIZNIK,POL,2005-09-20,male,,,,,
11583,Bence,FUKSZ,HUN,2004-12-06,male,,,,,
11584,Jindrich,HOUSTEK,CZE,,male,,,,,
11585,Luka,JERMAN,SLO,2005-10-05,male,,180,,,
11586,Ondrej,MAZL,CZE,2004-08-06,male,,,,,
11587,David,RUNGGATSCHER,AUT,2004-07-23,male,,173,,,
11588,Maciej,JANUSZ,POL,,male,,,,,
11589,Emil,TEUFEL,AUT,,male,,,,,
11590,Martin,ŠMILŇÁK,SVK,2005-06-23,male,,,,,
11591,Andrej,BUZASI,SVK,2005-07-21,male,,,,,
11592,Havijer,LESNIK,SLO,,male,,,,,
11593,Alina,SHCHYHARIEVA,UKR,2002-09-02,female,,,8.31,2022-08-15,Final
11594,Manon,LEBON,FRA,2005-03-14,female,,,7.01,2024-07-13,Qualification
11595,Daria,TKACHOVA,UKR,2005-01-03,female,,,7.32,2024-08-30,Final
11596,Oksana,BUROVA,UKR,2004-01-15,female,,,8.02,2022-08-26,Final
11597,Nuria,BROCKFELD,GER,2004-01-24,female,,,7.83,2022-08-26,Qualification
11598,Sofia,BELLESINI,ITA,2005-12-24,female,,,7.74,2022-08-26,Final
11599,Sabina,SKOUPA,CZE,2005-05-23,female,,,12.44,2019-08-31,Qualification
11600,Polina,KOLOMOIETS,UKR,,female,,,,,
11601,Andrea,BIASSONI,ITA,2002-09-28,male,,178,6.35,2024-09-10,Qualification
11602,Sebastian,LUCKE,GER,2002-08-08,male,,180,5.24,2024-08-29,Final
11603,Linus,BADER,GER,2002-06-28,male,,181,5.65,2024-07-17,Qualification
11604,Tomy,PAPIN,FRA,2002-06-24,male,,,5.91,2022-10-21,Qualification
11605,Dmytro,ILIUKHIN,UKR,2003-07-08,male,,,6.47,2022-08-26,Qualification
11606,Igor,KHAMAEV,RUS,,male,,,,,
11607,Marco,RONTINI,ITA,2005-02-09,male,,,5.32,2024-08-30,Final
11608,Francesco,GOVONI,ITA,2005-02-08,male,,176,6.22,2022-08-26,Qualification
11609,Teo,PAYET,FRA,2004-04-29,male,,,7.86,2019-08-31,Qualification
11610,Alessandro,GIORGIANNI,ITA,2004-06-25,male,,,5.71,2024-09-11,Final
11611,Daniele,BALESTRAZZI,ITA,2005-10-13,male,,,5.76,2024-08-30,Final
11612,Elliot,CAILLET,FRA,,male,,,,,
11613,Julian,RADECKER,GER,,male,,,,,
11614,Bianca,DE MAGALHAES DE CASTRO,BRA,1988-09-29,female,,164,11.84,2020-03-02,Qualification
11615,Simón,PADIN,ARG,,male,,,9.04,2019-07-13,Qualification
11616,Jennifer Marie,DE LA TORRE ,MEX,,female,,,13.5,2019-08-21,Qualification
11618,Soso,GABULDANI,GEO,,male,,,12.07,2019-07-13,Qualification
11619,Ganesh,BHUJEL,IND,1993-09-23,male,,,7.08,2023-09-22,Qualification
11620,Luce,DOUADY,FRA,,female,,,13.05,2017-09-09,Final
11621,Naïlé,MEIGNAN,FRA,2003-12-18,female,,164,11.87,2017-09-09,Final
11622,Justin,BOUKANDJA BATHOL,FRA,2004-01-25,male,,181,,,
11623,Lola,SAUTIER,FRA,2002-05-09,female,,,,,
11624,Daria,NESTERENKO,UKR,2003-02-16,female,,,,,
11625,Alma,MARKMAN,ISR,,female,,,,,
11626,Valeriia,HRITSKOVA,UKR,,female,,,,,
11627,Zorka,SOMORJAI,HUN,2005-08-14,female,,,,,
11628,Anastasiia,SKIDAN,UKR,2004-07-29,female,,,,,
11629,Viktiriia,NIKITINA,UKR,,female,,,,,
11630,Myrto,ARGYRIOU,GRE,2005-05-11,female,,161,,,
11631,Olga,EXAKOIDI,GRE,,female,,,,,
11632,Zoi,PALTATSIDOU,GRE,2005-01-21,female,,,20.21,2019-08-31,Qualification
11633,Ishay,HALFON,ISR,2003-01-04,male,,,,,
11634,Ludvig,HULT,SWE,2002-04-20,male,,,,,
11635,David,VANTOIA,ROU,,male,,,,,
11636,Ioannis-filippos,NOEL-BAKER,GRE,2003-03-07,male,,182,13.48,2019-08-31,Qualification
11637,Sevar,GEORGIEV,BUL,,male,,,,,
11638,Shaked,MANDLER,ISR,2005-02-09,male,,,,,
11639,Bohdan,BULAKH,UKR,2004-08-18,male,,,9.28,2019-08-31,Qualification
11640,Elliot,ERIKSSON,SWE,2004-10-03,male,,,,,
11641,Nadav,LAROM,ISR,2005-10-02,male,,,,,
11642,Dimitrios,KALLIKAS,GRE,2004-03-10,male,,1,10.61,2019-08-31,Qualification
11643,Ivan,HINAK,BLR,2004-05-12,male,,,,,
11644,Preslav,GEORGIEV,BUL,2005-07-05,male,,,,,
11645,Dragos Gabriel,FLUERARU,ROU,2005-11-08,male,,,,,
11646,Daniel Denis,ANDREI,ROU,2004-02-25,male,,,,,
11647,Filippos,LAVRENTAKIS-RIGAKIS,GRE,2005-04-25,male,,169,12.74,2019-08-31,Qualification
11648,Vasileios,GLIATIS,GRE,,male,,,,,
11650,Sofia Alejandra,HERRERA VEGA CENTENO,PER,1995-10-13,female,,168,,,
11651,Franz Josef,WEBER,MEX,1989-08-15,male,,,,,
11652,Franklin,CARDENAS VICENTE,PER,1989-04-14,male,,158,,,
11653,Agathe,CALLIET,FRA,2003-06-20,female,,158,,,
11654,Juliette,MEUNIER,BEL,,female,,,,,
11655,Kristine,RJABOVA,LAT,2002-05-10,female,,,,,
11656,Ariane,FRANKEN,GER,,female,,,,,
11657,Annika,STÖCKL,AUT,2005-12-06,female,,158,,,
11658,Sabina,VAN ESSEN,NED,2005-12-20,female,,163,,,
11659,Bar,SNIR,ISR,2005-04-18,female,,,,,
11660,Francesca,WALTHER,SUI,2004-12-08,female,,,,,
11661,Hana,SIKULOVA,CZE,2005-01-05,female,,,,,
11662,Anouk,SENNRICH,SUI,,female,,,,,
11663,Lena,SCHENKEL,SUI,2004-10-07,female,,,,,
11664,Jeanne,KREUSCH,BEL,2005-07-10,female,,,,,
11665,Maya,SHEMEN,ISR,2004-05-14,female,,,,,
11666,Gladys,DE VOCHT,BEL,2005-12-21,female,,,,,
11667,Lucas,DUFROS,FRA,2002-08-25,male,,,,,
11668,Frederik,SCHMELZER,GER,,male,,,,,
11669,Nils,SIEGEL,GER,2002-06-26,male,,,,,
11670,Samuel,DURON,BEL,,male,,,,,
11671,Gabriel,OLIVARES QUINTANILLA,BEL,,male,,,,,
11672,Nico,FRICKER,SUI,,male,,,,,
11673,Till,VON BOTHMER,GER,2004-07-06,male,,,,,
11674,Lukas,SAGER,AUT,2005-05-16,male,,,,,
11675,Mejdi,SCHALCK,FRA,2004-05-07,male,,172,,,
11676,Victor,GUILLERMIN,FRA,2005-05-13,male,,,,,
11677,Sam,POULLAIN,FRA,2005-12-03,male,,,,,
11678,Levin,SOCHER,SUI,2005-02-16,male,,170,,,
11679,Thomas,KROA,CZE,2004-10-14,male,,,,,
11680,Felix,WENGERT,SUI,2005-01-22,male,,,,,
11681,Maro,HILGERT,BEL,,male,,,,,
11682,Mauro,THOMMEN,SUI,2005-07-30,male,,,,,
11683,Adi,BARK,ISR,2005-08-14,male,,,,,
11684,Liza,NOVAK,SLO,2004-11-02,female,,156,,,
11685,Ema,KORDEŽ,SLO,2005-06-07,female,,,,,
11686,Emma,TABERNIG,AUT,2004-12-26,female,,,,,
11687,Marie,CORBILLE,FRA,,female,,,,,
11688,Amelie,SIMON,FRA,,female,,,,,
11689,Elise,MANNERSTRÅLE,SWE,2005-03-14,female,,,,,
11690,Giulia,BERNARDINI,ITA,2005-08-24,female,,,,,
11691,Ysaline,DAELE,BEL,,female,,,,,
11692,Clotilde,PFISTER,FRA,2000-05-07,female,,174,,,
11693,Tanguy,MERARD,FRA,2003-12-01,male,,,,,
11694,Matthias,VERBERT,BEL,,male,,,,,
11695,Loris,VENEAULT,FRA,,male,,,,,
11696,Swann,SARRON,FRA,,male,,,,,
11697,Jonathan,PALLHUBER,ITA,2005-05-09,male,,,,,
11698,Louis,BRIDEVAUX,SUI,,male,,,,,
11699,Dennis,YAKUBENKO,SWE,2004-06-05,male,,,,,
11700,Nadav,BRACHA,ISR,,male,,,,,
11701,Erik,NOYA CARDONA,ESP,1994-02-09,male,,,5.01,2024-07-13,Final
11702,Deepu,MALLESH,IND,1998-01-10,male,,,5.71,2024-07-17,Qualification
11703,Akmal,JUMANIYAZOV,UZB,,male,,,,,
11704,Jayati,GADAMSHETTY,IND,,female,,,14.18,2019-08-21,Qualification
11717,Philipp,GÖTHERT,GER,2001-06-03,male,,182,,,
11729,Iaroslav,PASHKOV,RUS,2002-05-30,male,,,6.28,2019-08-31,Qualification
11730,Alicja,NOWAK,POL,2005-09-19,female,,,,,
11731,Natalia,FAJFER,POL,,female,,,,,
11732,Martyna,SZYMANSKA,POL,,female,,,,,
11733,Olimpia,MARKISCH,POL,2005-07-16,female,,,,,
11734,Agata,LESIEWICZ,POL,2001-05-11,female,,,,,
11735,Jan,TKACZYK,POL,2003-11-26,male,,,,,
11736,Szymon,ZMUDA,POL,,male,,,,,
11737,Marius,PAYET GABORIAUD,FRA,2005-08-23,male,,,5.73,2024-07-13,Qualification
11738,Denys,MOZOLEVYCH,UKR,2005-02-28,male,,,5.58,2024-08-30,Final
11739,Grzegorz,LYKO,POL,,male,,,,,
11740,Sandra,HOPFENSITZ,GER,2003-02-04,female,,165,,,
11741,Sofia,REZTSOVA,RUS,,female,,,,,
11742,Eva,KOROSTELEVA,RUS,2005-07-25,female,,,,,
11743,Olesia,LENARTOVICH,RUS,,female,,,,,
11744,Adriana Beverly,LLEDÓ GÓMEZ,ESP,,female,,,,,
11745,Eni,MALENICA,CRO,,female,,,,,
11746,Mia,GLÜCK,AUT,2003-01-10,female,,,,,
11747,Hannah,SEIBL,AUT,,female,,,,,
11748,Christina,KAUTZNER,GER,,female,,,,,
11749,Robin,CASEY,IRL,2003-01-21,female,,,18.19,2019-08-31,Qualification
11750,Ludovica,MERENDI,ITA,2002-09-17,female,,153,,,
11751,Yael,LIPOWEZKI,ISR,,female,,,,,
11752,Anastasiia,TARNOVETSKA,UKR,2003-11-21,female,,,,,
11753,Ekaterina,ZAVIALOVA,RUS,2005-12-27,female,,172,,,
11754,Ronja,FUNK,GER,2004-12-31,female,,,,,
11755,Valeriia,VERETENINA,RUS,,female,,,,,
11756,Maria,NEDELCHEVA,BUL,,female,,,,,
11757,Barbora,CEMANOVA,SVK,,female,,,,,
11758,Signe Ingvarda,ØYE,NOR,,female,,,,,
11759,Vladislav,SHUNEVICH,RUS,2004-06-01,male,,185,,,
11760,Jonas,BIACK,AUT,2004-11-15,male,,,,,
11761,Stepan,POPOVICH,RUS,,male,,,,,
11762,Mikhail,ARKHIPOV,RUS,,male,,,,,
11763,Ivan,ARKHIPOV,RUS,,male,,,,,
11764,Alexander,URBANSKIY,RUS,,male,,,,,
11765,Paolo,STERNI,ITA,2003-03-19,male,,,,,
11766,Samuel,STEFANIK,SVK,2003-11-15,male,,170,,,
11767,Mor,OFER,ISR,,male,,,,,
11768,Lior,AVNI,ISR,,male,,,,,
11769,Georgii,KEDROV,RUS,2005-04-28,male,,,,,
11770,Mattia,COSTANTINO,ITA,,male,,,,,
11771,Nimrod,LAVEE,ISR,2004-06-19,male,,,,,
11772,Matvey,SIDELNIKOV,RUS,2004-03-24,male,,,,,
11773,Silas,MATZER,SUI,2004-08-29,male,,171,,,
